Type,Amount,OriginAccNumber,OriginOldBalance,OriginNewBalance,DestAccNumber,TransactionDate,TransactionId,OrigCountry,OriginInternalUserId
CASH_IN,30811.56,C1100619942,7243810.89,7274622.45,C22805895,2019-04-04,TRF-FxQBZAajzVcV,MY,C-82846e67-101f-488d-8490-7f24dcad3863
CASH_IN,100275.09,C1244880808,7274622.45,7374897.54,C564160838,2020-03-27,TRF-IVkdgfIDopUv,SG,C-9f686418-5a0b-46cb-add2-d82a1a6152e9
CASH_IN,46630.53,C1900366749,7374897.54,7421528.07,C2083562754,2022-09-25,TRF-FdblFSNgESCW,ID,C-a11ab5bd-e45b-4325-ae01-7dc902419479
CASH_IN,158775.58,C1278839936,7421528.07,7580303.64,C1023714065,2017-08-15,TRF-VKTpVXNZZQgT,MY,C-999b6cda-19b3-4fdb-b97d-4030b3951a04
CASH_IN,90556.08,C1659515968,7580303.64,7670859.72,C288665596,2018-04-30,TRF-FQJctenNnUMj,ID,C-f3f2740e-8a75-4c23-82a9-c102aa05b66e
CASH_IN,173948.89,C727666004,7670859.72,7844808.61,C1740000325,2021-01-18,TRF-vUBShVqjRRlr,MY,C-dd4bd647-1222-403d-b25a-d596cd1615bf
CASH_IN,66216.71,C662666707,7844808.61,7911025.32,C97730845,2022-06-04,TRF-bztauJkmJZcn,ID,C-870e6c2f-24e4-476e-931b-348259c6ac98
CASH_IN,216133.99,C1839206329,7911025.32,8127159.31,C747464370,2020-03-09,TRF-xDfwMQlygesX,ID,C-61c09bdb-34df-4861-b553-bb757b66105f
CASH_IN,371883.82,C1717433286,8127159.31,8499043.13,C1971489295,2015-08-21,TRF-VPcccSwPyfWw,MY,C-1ddcd6dd-6409-4b47-8ce1-1d83f76682e2
CASH_IN,770537.37,C1990733619,8499043.13,8499043.13,C1883840933,2021-07-21,TRF-KGiYReyRjsAQ,ID,C-040f9b53-b416-4cd7-b7b4-3122c676463b
CASH_IN,71275.47,C788892554,8499043.13,8570318.6,C20671747,2017-08-30,TRF-NWSWsdWYxWRX,ID,C-6ffe0d9b-3b20-49a7-b123-17b06494c356
CASH_IN,336298.77,C124494140,8570318.6,8906617.38,C1789550256,2017-04-13,TRF-KGwilZazktnU,ID,C-b738bcde-9993-4236-9d6b-aabcd6b142f1
CASH_IN,317393.38,C89509666,8906617.38,9224010.75,C1286084959,2022-12-25,TRF-cousvjEqXfHl,SG,C-2dc72ae6-0d41-4f6c-8356-30ad9ebc2fc7
CASH_IN,181002.01,C252615006,9224010.75,9405012.76,C1749186397,2018-01-06,TRF-xvyTMWazscoX,MY,C-7a2d0dee-01ff-4174-bccf-86780934b576
CASH_IN,311449.38,C96039159,9405012.76,9716462.14,C1789550256,2016-12-21,TRF-tgfdbQBJxgfs,MY,C-02ef4a99-74e0-45b8-9527-d3173baeccb5
CASH_IN,270824.42,C854653864,9716462.14,9987286.56,C1816757085,2019-02-05,TRF-akWNvPeYxoFV,ID,C-25142cc4-bf14-455b-bdcb-3acb99ef2b57
PAYMENT,1449.03,C626193099,80983.0,79533.97,M365056339,2015-07-22,TRF-EelbbpLMTQUE,SG,C-e27f25c9-57f4-4483-8809-b52965463876
PAYMENT,3551.48,C1447353473,1015017.79,1011466.31,M166536076,2016-06-02,TRF-ZkKJrXTHgHxz,ID,C-b71a53f3-a6ff-455f-a4fd-ab90e8d08462
CASH_OUT,227768.63,C24039137,1011466.31,783697.68,C1023714065,2018-03-19,TRF-RepwNlwOIuHS,ID,C-82846e67-101f-488d-8490-7f24dcad3863
CASH_OUT,172986.7,C348132918,783697.68,610710.98,C33524623,2017-11-05,TRF-MaUODSXJPJaM,ID,C-c7f669c4-7d72-461a-b196-425a0547e096
PAYMENT,4940.2,C406749219,48005.0,43064.8,M912747546,2015-06-08,TRF-yOeJrnVQqqWu,SG,C-c7f669c4-7d72-461a-b196-425a0547e096
PAYMENT,2755.96,C1688782916,20987.0,18231.04,M1292472219,2023-01-16,TRF-DaQCUswNYZEZ,SG,C-c5eda2f0-387a-4ce4-9c67-470e24184bc2
DEBIT,8807.01,C221861886,139428.0,130620.99,C20671747,2021-04-03,TRF-xBrbRtMFPSDK,MY,C-7abfd4dc-93ab-4102-a183-7f5e54a3ebc5
DEBIT,3111.86,C1278002745,64665.82,61553.96,C240650537,2017-05-23,TRF-neOVxniwvjwE,SG,C-39ed8356-b26f-4125-8a94-362d3febab9a
PAYMENT,10040.52,C2015301874,61553.96,51513.44,M2117099736,2019-08-20,TRF-dsMFKvugyCnZ,ID,C-7c70dded-74d4-4ad2-939c-b866899737c6
DEBIT,5363.0,C36531985,21260.0,15897.0,C1321640594,2021-09-29,TRF-DmHCGJwAJFig,SG,C-a98a7397-2d3d-4e6e-98fe-c790111cd58d
PAYMENT,11990.19,C500885941,885.0,0.0,M2070160397,2022-10-15,TRF-DuwvgVBJgMCi,ID,C-cfaf629c-f37a-49f3-bf5f-1d3dd0ca2bd1
PAYMENT,266.88,C1648700617,4182.0,3915.12,M1205580258,2016-11-05,TRF-SHpkaKRxoBBb,ID,C-f979db0e-3f10-4d38-a754-61331f8c26f0
PAYMENT,1928.55,C181252244,5096.0,3167.45,M777313177,2016-10-04,TRF-BjpLpNQlwdyT,MY,C-28984979-65ed-467e-9d4c-c6522d458637
PAYMENT,10648.06,C840083671,37419.0,26770.94,M1327895505,2016-12-07,TRF-AectnvNXDozW,ID,C-6849d900-b577-4fd2-a0ea-428c9ae61afb
PAYMENT,962.43,C648315947,26770.94,25808.5,M1705277839,2017-07-08,TRF-dqryCNyvURLc,SG,C-ce886bdc-bc88-46ae-8793-88161979d5da
PAYMENT,8348.1,C49318987,16583.0,8234.9,M142099757,2017-06-19,TRF-njQoyBsMUELV,SG,C-c78ff272-4849-4da6-9daa-95622d6466d9
PAYMENT,6969.67,C1114335860,61091.0,54121.33,M80026551,2021-02-20,TRF-uIzAXlMdXLmn,MY,C-f2237f02-ba33-4fca-b07b-49f9912a9d8e
TRANSFER,20128.0,C144699438,20128.0,0.0,C1848415041,2017-08-26,TRF-nZUnbMblxpfx,SG,C-fa88663c-b938-404a-9c9f-4cba2a4ccb95
CASH_OUT,20128.0,C413373997,20128.0,0.0,C339924917,2016-09-17,TRF-pLzCmerPghpT,SG,C-7a2d0dee-01ff-4174-bccf-86780934b576
PAYMENT,154.87,C1111379131,9339.0,9184.13,M2000469839,2020-12-20,TRF-WdfItuPYbWDw,SG,C-e6b19237-3cdb-440b-9533-ccf761b1c56e
DEBIT,4040.84,C1434015813,1938.0,0.0,C1825027294,2022-12-13,TRF-EUMdCHdVHSXt,MY,C-183734a6-4953-482c-afe7-13486af6ebe6
PAYMENT,6490.17,C2014563089,548504.0,542013.83,M2100572327,2015-06-21,TRF-bEfTaPqKPPNH,SG,C-e54d6d68-bc8a-425b-8f44-4d4231a0785b
PAYMENT,1101.09,C89509666,30858.0,29756.91,M659996839,2021-05-30,TRF-RJFHGNOCbSFh,MY,C-39ed8356-b26f-4125-8a94-362d3febab9a
DEBIT,4347.78,C1527086220,20766.0,16418.22,C1531333864,2021-03-07,TRF-GbOXKSozaRXD,SG,C-382c2676-e52b-44d5-9dfc-3be7d2e3bf37
CASH_OUT,213922.13,C1434015813,16418.22,0.0,C1234776885,2017-11-22,TRF-KItCuoKZkmtL,ID,C-5d026c18-9a38-49ad-9b57-b7ca1d0c3597
CASH_OUT,83859.59,C793293778,0.0,0.0,C1590550415,2019-10-19,TRF-QGXQGFsVDFdT,MY,C-b4234905-323b-452a-88d2-3c67e7386614
CASH_OUT,33269.25,C265577219,0.0,0.0,C1629911510,2022-06-11,TRF-VBFcxNxHgZwO,SG,C-c2b71f85-60ef-4381-bfb3-a3817a1c1777
CASH_OUT,51749.94,C2015301874,0.0,0.0,C297927961,2023-01-06,TRF-fNjqXPQtZJLG,SG,C-d330ad06-c157-4e55-8ad6-fc2f0e68ce54
CASH_OUT,86410.3,C998242313,0.0,0.0,C1023714065,2020-01-09,TRF-XujseJxdERdo,ID,C-1dfdbdb9-a259-4a2f-91f8-f0e4ad88aec8
CASH_OUT,10856.63,C209360730,0.0,0.0,C1740000325,2015-12-02,TRF-lBYyymsAMfOU,MY,C-9e2c4ecf-bc53-444d-b1ed-ed3f8f019f37
CASH_OUT,161613.93,C1805443519,0.0,0.0,C1789550256,2021-11-04,TRF-sIvQOlSowoRs,ID,C-35320b4a-ba4c-4278-af63-e56878fe177e
CASH_OUT,244361.81,C1706272858,0.0,0.0,C33524623,2015-01-11,TRF-DAArRJzRMHaa,MY,C-90e20c36-fce1-474d-86e8-0a870a62dc9f
CASH_OUT,596617.87,C564817260,0.0,0.0,C1234776885,2015-03-10,TRF-reMMHqhxgmQS,SG,C-9df0874f-60e2-4746-a203-b374e32ee60e
CASH_OUT,108600.78,C593447952,0.0,0.0,C1810132623,2017-08-01,TRF-aPbHQggIEzWv,SG,C-ecaebf7f-44f6-4cf5-95dc-81061d1b4343
CASH_OUT,377520.94,C1336775847,0.0,0.0,C1789550256,2020-08-19,TRF-atPmDkYgaAHj,SG,C-872650cc-f661-48bd-ab70-5754803262c8
CASH_OUT,60758.42,C144445623,0.0,0.0,C1318822808,2015-04-20,TRF-OcZvcdBriFOV,MY,C-28a367a0-203f-4d50-bd44-10e83cdb4cbf
CASH_OUT,86204.31,C1395262169,0.0,0.0,C1789550256,2017-06-20,TRF-zMbJvAPbLdVP,ID,C-d10b45b6-9228-4097-bbbb-8ff27bfd8262
CASH_OUT,1234.0,C1049590050,0.0,0.0,C1983025922,2022-07-20,TRF-JkUKbQKBVewL,MY,C-183734a6-4953-482c-afe7-13486af6ebe6
CASH_OUT,18288.91,C781091365,0.0,0.0,C1286084959,2015-05-12,TRF-VSvwWDgAbrqu,ID,C-267a2406-2e27-49f1-b9bd-c358d2173c66
CASH_OUT,248979.22,C1624351535,0.0,0.0,C33524623,2018-05-30,TRF-TkxGUUwvRFfA,SG,C-ec6471a9-ead2-4ca1-95a1-211ecd394bbe
CASH_OUT,126774.5,C69673470,0.0,0.0,C1234776885,2016-06-10,TRF-YipqtDWRtaIN,ID,C-7cce874b-50a6-4153-b869-749d60968481
CASH_OUT,38428.19,C69062746,0.0,0.0,C1568059495,2021-02-28,TRF-NeOkKgNujZdm,MY,C-3137cb51-db63-4a5c-8ae2-78608ece27a0
CASH_OUT,109732.52,C882646447,0.0,0.0,C1816757085,2015-04-18,TRF-cRDCpgrCrMkU,MY,C-a1a8f6e3-c8b6-4a73-b98a-795ee5e595d8
CASH_OUT,17851.54,C235370598,0.0,0.0,C824208363,2021-11-03,TRF-OThmKULabUNz,SG,C-4fcf2c3e-cbf9-4916-845a-2e866a7576bb
CASH_OUT,5223.97,C221861886,0.0,0.0,C1122805102,2022-01-27,TRF-WSAtYHXIELgw,SG,C-99b28078-08b5-47dd-9fd1-0c0b52a2fc9b
CASH_OUT,63807.17,C1788380050,0.0,0.0,C2083562754,2019-12-18,TRF-TaekwqFLIyrT,SG,C-514199ff-0352-4ba4-8619-0dc5f0146807
CASH_OUT,406297.68,C198098993,0.0,0.0,C985934102,2021-06-26,TRF-xwirebpVjDZX,ID,C-3da6ca90-713c-4b91-b0b9-d8b270e939a5
PAYMENT,4779.93,C1642679791,121.0,0.0,M1367672657,2019-08-14,TRF-nKOfCPiZKRpU,SG,C-28cc9296-3dc9-4bf3-8949-78458d5874f8
TRANSFER,16631.14,C1299327689,0.0,0.0,C998351292,2022-10-25,TRF-MwdtRmUumkef,ID,C-76b24f5c-30e8-407c-aa34-ada8cc037ced
PAYMENT,2771.16,C1456061400,60721.0,57949.84,M2002790740,2015-05-31,TRF-edAqrMngMzmr,MY,C-5732506c-8d96-419a-9de8-93372191b899
PAYMENT,3154.06,C1321115948,24239.0,21084.94,M742255664,2019-04-21,TRF-iEJfkFVJTxiA,SG,C-884cc051-cc45-4c53-949e-e9467cd3da04
PAYMENT,7813.63,C1972143064,21084.94,13271.31,M1115013644,2022-05-22,TRF-FjJfbZMBXnMS,ID,C-7b53f534-185c-4402-8cd2-11a55ab3009a
PAYMENT,360.13,C1799230133,38939.0,38578.87,M1070194629,2019-11-04,TRF-fbfsjEahbdiC,SG,C-5aa608f9-2a88-4f00-a8b7-62d63c887bdc
CASH_OUT,431381.17,C191945292,40481.0,0.0,C306206744,2015-11-30,TRF-GTTMCJfkNUPj,SG,C-ec6471a9-ead2-4ca1-95a1-211ecd394bbe
TRANSFER,43670.84,C519303080,0.0,0.0,C885951223,2015-11-07,TRF-qZMEnFyCdVGt,MY,C-816d668e-490b-4bf8-8288-9aacdc4ff291
PAYMENT,7342.63,C275056979,19443.0,12100.37,M385332399,2017-02-26,TRF-OiwKEXSMdcmy,SG,C-ae1c9e61-d657-41db-8aaa-8b3d8ed96185
PAYMENT,7417.09,C247515192,843.0,0.0,M883020319,2017-06-02,TRF-EGWpjCjzGGyH,ID,C-79bf6529-9b5c-44b3-b887-52f209c749bb
PAYMENT,8865.26,C1257299717,84415.83,75550.57,M1942356772,2019-07-10,TRF-mfgrXuvFstjo,MY,C-a669b531-a905-4163-b4a2-6b89a6b54ba4
CASH_OUT,213490.87,C1043639521,75550.57,0.0,C1971489295,2016-02-23,TRF-qdYtoPICxHQz,MY,C-d6b88dcb-daa8-4fc3-bfc4-513fac2157f4
PAYMENT,7444.4,C1406253491,31902.57,24458.17,M1863100050,2020-06-17,TRF-HYgMhlRupzmb,MY,C-f3df70d6-0f0f-4b19-9024-db6821224f4d
CASH_OUT,287265.38,C1434066477,24458.17,0.0,C306206744,2017-02-05,TRF-GLZsynbUwnnE,ID,C-785d5cac-1512-4e39-9fca-f25d4d070ea0
CASH_OUT,416001.33,C429058804,0.0,0.0,C667346055,2015-03-22,TRF-YEXvVPfvQqeA,MY,C-c6ee813f-288f-4341-8f0d-167cf1af7cf1
PAYMENT,6432.26,C1076202543,0.0,0.0,M1155757579,2017-04-19,TRF-lEFQAVAQCPmy,SG,C-d3e7a03e-4eef-4f60-b3c2-dd7ab35ef6e8
PAYMENT,8690.86,C191568263,29772.0,21081.14,M1482748887,2020-05-21,TRF-RsymyeOWZiof,MY,C-96908bd2-63df-49b9-a53b-e80dbd2d0b6f
PAYMENT,3791.28,C839771540,32463.0,28671.72,M1123226989,2020-08-25,TRF-lwSRqtlHRGit,MY,C-86b33613-d6de-4677-9410-e93a20900be0
PAYMENT,4111.34,C691691381,128052.0,123940.66,M1115381650,2022-08-10,TRF-hnXCmLzQdVks,ID,C-4a19ab0f-badb-4c5d-b3bc-da489c11858e
PAYMENT,7163.9,C1531182070,114219.94,107056.04,M2118096382,2021-01-21,TRF-SZMQQeguPJjQ,MY,C-1ce3ba6d-5f82-4211-9dfe-8878831c95e7
PAYMENT,6557.51,C2095677157,107056.04,100498.52,M746394140,2021-08-18,TRF-qclaYlTkpmgw,ID,C-cbaee384-10dd-45d2-8d94-feb005f92082
PAYMENT,17348.25,C812143047,100498.52,83150.27,M1731763384,2016-11-01,TRF-nMpNUKHWmJka,ID,C-a375f301-bd23-4f74-99ff-247dced21d26
PAYMENT,1586.28,C901689694,83150.27,81564.0,M87242619,2019-03-30,TRF-ailSRfSJixRh,MY,C-f653be1e-2797-46c1-a7c6-06b101143335
PAYMENT,6811.97,C464649704,81564.0,74752.02,M285074186,2022-09-29,TRF-dQoWQCwxcKSk,MY,C-56ef0fc4-c277-4f0b-9302-244722c34379
PAYMENT,36651.07,C1631227617,74752.02,38100.95,M484841769,2018-03-21,TRF-DwLMwAnNvQXq,SG,C-76dc2f9b-9f54-4501-b3f7-0991deecdfc2
PAYMENT,4804.68,C1423768154,38100.95,33296.27,M1274247563,2016-12-08,TRF-YVHTDlAKOrxT,ID,C-586cfd27-0a6b-4644-b89c-c3f4839a8af9
PAYMENT,19375.5,C1172535934,33296.27,13920.76,M1961129028,2019-11-04,TRF-hJYkfrNCdgNG,MY,C-679a3629-10e6-4cf6-9813-dcb188f2d101
PAYMENT,13833.75,C677120200,13920.76,87.01,M1506938939,2018-08-20,TRF-SAiGFkcGOPjN,MY,C-92cfbee4-8e6c-4aee-a47d-5dede150bae2
PAYMENT,21008.52,C296541232,87.01,0.0,M1850597787,2018-10-28,TRF-tjKzJpenUsUY,MY,C-3ce77c9c-c835-4296-865d-62c46da91b80
PAYMENT,22043.92,C1768242710,0.0,0.0,M1190566357,2018-01-07,TRF-ENpAFeHsBXoh,SG,C-0bf06952-228f-4aa9-bb5d-6f70186ea1dd
PAYMENT,32635.14,C429058804,0.0,0.0,M428996455,2017-02-13,TRF-IXvPebKgAENb,SG,C-47f909c6-0295-4fab-bd54-338808292abe
PAYMENT,11438.39,C1976401987,0.0,0.0,M80141040,2017-10-15,TRF-WZTgAdfUmVqz,SG,C-5e44aa15-f984-47b5-b4e7-df0ccf369a41
PAYMENT,13527.16,C2139168000,0.0,0.0,M106557175,2020-11-03,TRF-cezcZDrvgDsi,SG,C-0f4c5364-6f67-4cb2-bc28-e898429b113c
PAYMENT,11881.78,C1280641161,0.0,0.0,M612937843,2015-06-10,TRF-bJPJrfMTPcoP,ID,C-2f26d1b6-7b31-4f72-845d-d41df3f62a75
PAYMENT,9805.46,C407997647,0.0,0.0,M1433956626,2015-03-26,TRF-ofnngBLtgLCu,MY,C-3b5e474b-15a3-4e76-9871-85917e61bf64
PAYMENT,9470.85,C840514538,0.0,0.0,M2109219177,2021-03-09,TRF-aXAklTofDSFE,ID,C-9807c53e-5927-49e3-a3ac-8cc699641dc8
PAYMENT,20560.86,C48305285,0.0,0.0,M259319861,2016-04-05,TRF-UgWFQSrNWhrG,ID,C-974de69f-bd1e-484c-a46d-69f2df013ed5
PAYMENT,13679.84,C1544614339,0.0,0.0,M1059634518,2017-11-25,TRF-JyjAuMeMwIbD,SG,C-26add804-1303-4ae7-934f-153148c3f9e3
PAYMENT,15448.0,C1250499735,0.0,0.0,M436094532,2016-08-20,TRF-wjIdhAKmZvze,SG,C-d41d87d0-7fb9-440f-8b2c-d88114f63679
PAYMENT,1987.4,C1539947037,0.0,0.0,M1541433310,2022-07-19,TRF-jYTZwRFvfIui,MY,C-2991bdbc-0df6-46b1-a637-d7d860bbd9a1
PAYMENT,4145.04,C1182311147,97168.0,93022.96,M405036720,2018-10-05,TRF-zxDmxDLVvSDa,ID,C-8e00ac0b-081c-4e48-889c-67913e4a767f
PAYMENT,3511.45,C1560379655,11310.0,7798.55,M620456576,2021-01-10,TRF-jEvBxEXxCuWb,MY,C-e8371198-af1c-4633-a81a-dc89753ef70e
PAYMENT,1118.1,C1135935001,9041.0,7922.9,M1923634801,2015-06-20,TRF-cqaiyWeFxExe,MY,C-e381533f-a8c4-494f-a25c-4abf3b2aaa28
PAYMENT,15.06,C82275756,204682.0,204666.94,M418513504,2022-04-01,TRF-KdmDPymHxcaH,MY,C-88d882eb-40be-4360-b917-66dae4edbfe7
CASH_IN,352568.35,C1123559518,9945.0,362513.35,C665576141,2015-11-28,TRF-cGJKoHeFLZOA,MY,C-0c0974cd-5170-4727-9698-e9e0b04e0042
PAYMENT,3043.27,C641882263,36369.0,33325.73,M188791662,2015-06-16,TRF-wPgzwoJxORAF,ID,C-79b520d3-aa29-4399-9312-de429e675274
PAYMENT,9758.09,C114414807,21217.0,11458.91,M1347016882,2019-06-15,TRF-uVzyZDfZORZx,SG,C-5eef3a45-df31-4d05-8cea-90446b3351bb
PAYMENT,5924.89,C201274566,1518.0,0.0,M1662912171,2019-07-21,TRF-bhRuKjkDNsTa,SG,C-81b10c5f-9598-440f-b1ff-022c5c329c7b
PAYMENT,9550.43,C761750706,4021.0,0.0,M883380345,2017-04-18,TRF-FGkRNwHmIfLX,SG,C-96941169-e9b1-4e91-b59d-ce957fb76fd7
PAYMENT,4355.66,C1068945248,120.0,0.0,M276748028,2021-12-10,TRF-CeHruYaGBbVW,SG,C-d311db5f-cc58-4af7-a996-fb9bece60b7b
DEBIT,6973.12,C467632528,50015.0,43041.88,C1568059495,2017-09-02,TRF-BukPAEnKbpdi,SG,C-53a31fbe-55ba-4f3f-a7c0-a5d6401e9403
PAYMENT,2358.63,C1197498159,70824.0,68465.37,M771923297,2016-05-29,TRF-mSSZgsDpQrAk,ID,C-e179a5d1-fe27-4967-8f96-5fca3315f437
DEBIT,374.36,C1068445309,15237.0,14862.64,C1335050193,2018-08-11,TRF-gjewdqokixOT,SG,C-904f253f-c998-46c6-ab39-2c9ef8823e10
PAYMENT,8946.63,C1966670937,95066.0,86119.37,M321772459,2020-02-13,TRF-iSFynDFMumpS,MY,C-946fc0ed-3a9e-40e3-a35f-f660e85e1336
PAYMENT,20573.4,C501608687,24641.0,4067.6,M181078353,2020-12-25,TRF-YSYQxhpGhyKo,SG,C-422e52e5-0069-48bf-9171-8c3822f1ab90
PAYMENT,8358.12,C164714495,293.0,0.0,M645875534,2018-01-31,TRF-kNvzmdWZspAt,MY,C-e88fcbce-9403-49f4-b773-ac51d921477a
PAYMENT,1006.76,C1621254922,696008.0,695001.24,M673672784,2021-11-24,TRF-nHMdndfoFPLW,MY,C-4abc656a-8fbb-4019-bff6-00b64a024301
PAYMENT,10498.05,C511354923,16730.0,6231.95,M1056862342,2021-11-16,TRF-nBymeWRVZxmd,MY,C-feb8a794-111c-40aa-8691-d89d438ac70f
TRANSFER,463722.76,C260084831,349.0,0.0,C832279283,2021-01-23,TRF-vTMhUhYVzoad,MY,C-9f2689af-e988-4d64-9e8f-15ad969917c4
TRANSFER,138857.19,C422522663,109473.0,0.0,C1789550256,2022-07-22,TRF-ohYQzpWsistp,MY,C-893cc95b-a8ef-4c13-bd0a-987bd6c7c0ff
PAYMENT,5184.9,C1927499639,283509.0,278324.1,M1667534569,2017-11-08,TRF-IrZBYwyxVqtF,SG,C-b7e5fc83-35ec-4f65-820b-9d21284d196b
PAYMENT,3626.96,C703555670,23506.0,19879.04,M1170111701,2020-02-02,TRF-lJAMhPLEgofg,ID,C-d3e7a03e-4eef-4f60-b3c2-dd7ab35ef6e8
PAYMENT,282.42,C1527254842,30603.0,30320.58,M830863979,2021-05-31,TRF-SEtldXeWDnrt,ID,C-b6d48277-ec7a-4ed4-8d55-4dc883399889
DEBIT,8703.54,C1412322831,137782.0,129078.46,C1335050193,2015-06-02,TRF-eMazFrtmZBTr,ID,C-53a31fbe-55ba-4f3f-a7c0-a5d6401e9403
PAYMENT,3673.1,C201677908,30507.0,26833.9,M620423816,2017-08-20,TRF-tJcmgDSCnHFp,ID,C-45a45260-a5fd-4622-8082-81cfe262a085
PAYMENT,9800.58,C1458091526,12617.16,2816.58,M1690233783,2021-05-16,TRF-jXWiLwnyizwd,ID,C-abd43e83-e0f2-464a-bea5-77d21b86d7c3
CASH_OUT,88987.11,C1947941827,2816.58,0.0,C932583850,2021-01-13,TRF-KFqBeGugWPVu,MY,C-08859fd1-9b49-4476-9edb-d21fa822f8e5
PAYMENT,4227.19,C905080434,36054.0,31826.81,M553672556,2016-06-08,TRF-EcrdBTPqNWfu,ID,C-c81a5113-2bbd-47a5-9683-cd7788e0efb8
PAYMENT,2881.51,C547923534,90250.0,87368.49,M1415439780,2019-02-12,TRF-PkoawhIRTbMF,ID,C-048e58de-68ca-4c42-9195-d935f08ea231
PAYMENT,4376.46,C1265012928,9809.0,5432.54,M179808568,2018-09-09,TRF-wrHHLYGoGcWW,ID,C-785d5cac-1512-4e39-9fca-f25d4d070ea0
PAYMENT,11656.12,C207546206,10181.0,0.0,M73698537,2022-09-21,TRF-vPWhDNfXnxAF,ID,C-4328165c-83a0-4c2a-b4fa-3a591627d073
TRANSFER,345698.98,C89509666,40419.0,0.0,C997608398,2015-09-29,TRF-OmIStvddXFmK,SG,C-feb8a794-111c-40aa-8691-d89d438ac70f
PAYMENT,3292.21,C1810518740,20484.0,17191.79,M659059448,2020-02-07,TRF-NXZrOlNnAiWw,MY,C-0c143bfa-0b11-400b-acad-52d4ff33535e
PAYMENT,7367.06,C2029754983,14528.0,7160.94,M246826139,2021-08-19,TRF-uUamELqMjUzm,MY,C-537805a9-b80b-4710-be0a-b369f9ef226f
PAYMENT,2937.34,C1878700101,19703.0,16765.66,M403598020,2020-09-12,TRF-RfoKOUgfEONw,SG,C-1c5ff341-0b66-46d8-aba5-6b2605af82cf
DEBIT,1150.14,C1336775847,21634.0,20483.86,C1122805102,2018-10-24,TRF-dqvrnBzgZvcn,MY,C-4e1fb6f0-a336-45a9-b61d-25858c63737b
PAYMENT,3563.36,C1877986974,185397.0,181833.64,M708443754,2020-03-23,TRF-QKLzgaiMGcSX,SG,C-44337582-fdd8-4de6-b71d-f28dcc4d0fbf
PAYMENT,2380.46,C269892014,101428.0,99047.54,M832145584,2016-04-17,TRF-IPMXGuRnuCdQ,SG,C-e2600498-c8f5-4559-823e-5c49f3536c5e
PAYMENT,2266.02,C1060703587,64757.92,62491.91,M1752535057,2018-06-02,TRF-NLKEwqiyIAjx,SG,C-7db031db-0cff-429e-801a-403538031436
TRANSFER,32132.45,C1615801298,62491.91,30359.46,C1466073198,2016-07-21,TRF-BsGbPpwWkdbr,ID,C-43278370-9e27-4b6f-b855-111fb83b4a52
TRANSFER,51627.39,C1807176280,30359.46,0.0,C1526298704,2015-10-02,TRF-LDeIchQSYTuP,SG,C-b513b46a-9e9e-48b9-8332-628bb82881d9
TRANSFER,62073.54,C638695843,0.0,0.0,C1740000325,2020-06-15,TRF-USWLNNxWKZlQ,MY,C-e381533f-a8c4-494f-a25c-4abf3b2aaa28
TRANSFER,13614.91,C1221981006,0.0,0.0,C380242442,2015-09-20,TRF-tGSAtXQsCCFf,SG,C-206335ee-be92-45bc-95dc-7eebdd72b7d4
TRANSFER,2290.73,C334593716,0.0,0.0,C660143728,2015-12-13,TRF-yflDIilYaMNh,ID,C-311bac8e-2fcb-4393-aaf7-39d4341f3cec
TRANSFER,637161.0,C1313960293,0.0,0.0,C1789550256,2022-02-19,TRF-DTVDVkMZCCXc,ID,C-72bd8472-1eb4-424d-ab8c-b530ee282e2d
TRANSFER,639378.37,C695530017,0.0,0.0,C392292416,2020-11-29,TRF-eatZwkfPmyIB,MY,C-b7c333b4-fe18-4180-a223-9bd2c604d632
TRANSFER,34390.85,C605982374,0.0,0.0,C1291286504,2017-08-16,TRF-MpkadQkrybbw,ID,C-40537692-da87-4559-9eac-18462fa1bcf5
TRANSFER,1867849.02,C2082509879,0.0,0.0,C665576141,2022-03-27,TRF-kIwVCfRdfDND,ID,C-ce55f433-3f3d-47e9-a981-08e82c642468
TRANSFER,1193410.46,C324112183,0.0,0.0,C1590550415,2022-11-12,TRF-HMvliKWpXhOh,SG,C-1f6c28b4-3331-4791-87be-f21ed738b322
TRANSFER,348186.2,C1523649562,0.0,0.0,C306206744,2015-05-28,TRF-pNcpIkMxbgos,SG,C-c9d7de25-a8f1-47e7-a80c-22230aefbca2
TRANSFER,1440296.14,C713898436,0.0,0.0,C1590550415,2018-02-07,TRF-sQaBrmELzSty,MY,C-f4d15db1-317d-404b-80cc-e59acea9dd2f
TRANSFER,799483.57,C1660325375,0.0,0.0,C306206744,2017-03-21,TRF-czdJeiNCVTep,MY,C-dd5c36b4-4876-4249-b476-7dbc50b5cc09
TRANSFER,969631.31,C538667887,0.0,0.0,C248609774,2023-01-12,TRF-gTCJbQbZCeTz,ID,C-455d8e33-37a9-4aa7-98aa-745ec30b8419
TRANSFER,483544.3,C1454026445,0.0,0.0,C1286084959,2020-02-21,TRF-ZZcDKavrnCAV,MY,C-5750f1b6-3c4e-46b4-b06c-85688baa0f68
TRANSFER,326349.91,C1946111918,0.0,0.0,C564160838,2015-02-20,TRF-KqhldqbpBTKE,SG,C-c1dd8d69-62f8-492d-af12-8ef2ac3e714a
DEBIT,7546.88,C212963786,51368.0,43821.12,C1259769769,2018-11-22,TRF-tzYUKhxPWoZo,MY,C-f712bef6-ae44-4cc5-bfe5-73c3b40ee02c
